0.325,5.727399413767362e-17,0.0007417071580562151,-2.624828414058113e-16,-6.854548711497613e-18,-0.0012444455246480857,7.208848027609457e-17,-1.7561060118489177e-18,-36.106506671458334,7.149615482566435e-30
0.33,5.4166605890455824e-14,-0.00016866760699940642,1.4228508755530904e-14,-1.4783418566994843e-14,0.0005898619384865356,-2.8434666679215573e-15,3.282767560261346e-15,-37.28132133165582,1.2438578986699296e-26
0.335,-2.705900320200543e-14,-0.0010499079193380112,-7.244959803040018e-15,7.391438548365365e-15,0.002364082324383787,1.4579536456124683e-15,-1.643299813712176e-15,-38.3896130817313,-6.213558545925717e-27
0.34,-3.023148443213132e-19,-0.0018982108950353904,1.2507393013026466e-16,-8.390948886783273e-18,0.004070468714040487,-3.2289824399157975e-17,2.1887357269947888e-18,-39.432276845239144,3.47577922521157e-30
0.34500000000000003,-1.3499092724504052e-14,-0.0027104326785121202,-3.663004846603678e-15,3.684345037507082e-15,0.005702626695708091,7.408819487575622e-16,-8.202091154136016e-16,-40.41045378049602,-3.0923208803293928e-27
0.35000000000000003,1.3511332692181029e-14,-0.0034840627486261155,3.716170696952826e-15,-3.692418410825093e-15,0.007255460392322277,-7.538689156261265e-16,8.212255145033083e-16,-41.32549849231354,3.0919333152163424e-27
0.355,-1.353870406494635e-14,-0.004217190551571548,-3.5040993542717997e-15,3.6915709161879795e-15,0.008725106385440995,6.972495336728937e-16,-8.199588026878168e-16,-42.178945889364414,-3.104282170043305e-27
0.36,1.3586114284736765e-14,-0.004908463709824673,3.4215114476635967e-15,-3.706662589892213e-15,0.010108845567216918,-6.738633795364584e-16,8.210391791720174e-16,-42.972478129395355,3.1176114737228413e-27
0.365,-1.3513361510530299e-14,-0.005557038363626532,-3.543010770037824e-15,3.6820878021725815e-15,0.011405002867878267,7.081951436748814e-16,-8.185889719402992e-16,-43.70789204797286,-3.0979907469258057e-27
0.37,1.3480628217269969e-14,-0.006162525986347589,3.762330589110423e-15,-3.681060248209044e-15,0.012612837644986996,-7.679047217567124e-16,8.197346541969207e-16,-44.38706741542139,3.08575311375492e-27
0.375,-1.3463119710136347e-14,-0.006724937740635539,-3.7390876958733726e-15,3.672376403116691e-15,0.013732428870969926,7.613901170614975e-16,-8.186347601384242e-16,-45.011936314930765,-3.079488449598661e-27
0.38,-2.71158727186815e-14,-0.007244623744931289,-6.929299718385908e-15,7.394779236115878e-15,0.0147645522163522,1.3715358027988057e-15,-1.640614809582271e-15,-45.5844538836063,-6.227495756724537e-27
0.385,1.3577720038949812e-14,-0.0077222176174984725,3.4237884442264204e-15,-3.7028333737750525e-15,0.015710563537918887,-6.754936347367881e-16,8.204973490564577e-16,-46.10657061372349,3.1211889840824158e-27
